year_id;ID;nest_names;status;year;feeding;replacement_brood;webcam;reconyx;surveillance;mirror;incubation(yes/no);hatchlings(yes/no);first_observation;earliest_start_egg;latest_start_egg;egg_laying_date;certainty_el;earliest_start_hatching;latest_start_hatching;Hatching_date;clutch_size;certainty_cs;nbr_chicks;certainty_nc;chicks tagged;fledglings(yes/no/not checked);certainty_f;fledglings_nr;certainty_nf;earliest_empty;latest_empty;reason_empty;certainty;chick1_ast;chick2_ast;chick3_ast;chick4_ast;chick1_fledge_night;chick2_fledge_night;chick3_fledge_night;chick4_fledge_night;chick1_fledge_24h;chick2_fledge_24h;chick3_fledge_24h;chick4_fledge_24h;predation;predator;earliest_disappeared_1;earliest_disappeared_2;earliest_disappeared_3;earliest_disappeared_4;latest_disappeared_1;latest_disappeared_2;latest_disappeared_3;latest_disappeared_4;last_observation;nbr_observations;comments
2016_133;133;Flamatt_Vorschalta;nestlings;2016;attempted fed;unknown;0;0;NA;0;yes;yes;11.04.2016;unknown;11.04.2016;13.04.2016;feather;15.05.2016;17.05.2016;15.05.2016;1;minimum;1;minimum;NA;yes;certain;1;certain;23.06.2016;unknown;unknown;unknown;unknown;NA;NA;NA;unknown;NA;NA;NA;NA;NA;NA;NA;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;23.06.2016;6;NA
2017_133;133;Flamatt_Vorschalta;territory evidence;2017;unfed nest;unknown;1;0;NA;0;no;no;16.03.2017;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;unknown;unknown;unknown;NA;no;certain;0;certain;unknown;24.04.2017;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;04.06.2017;9;2021: added earliest_egg till reason_empty
2018_133;133;Flamatt_Vorschalta;no territory evidence;2018;unfed nest;NA;1;0;NA;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2019_133;133;Flamatt_Vorschalta;nest gone;2019;unfed nest;NA;1;0;NA;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2020_133;133;Flamatt_Vorschalta;nest gone;2020;unfed nest;NA;1;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2021_133;133;Flamatt_Vorschalta;nest gone;2021;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2022_133;133;Flamatt_Vorschalta;nest gone;2022;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2023_133;133;Flamatt_Vorschalta;nest gone;2023;unfed nest;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2024_133;133;Flamatt_Vorschalta;nest gone;2024;unfed;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2016_134;134;Ueberstorf_Hundsflueh;nestlings;2016;unfed nest;unknown;0;0;NA;0;yes;yes;29.03.2016;29.03.2016;06.04.2016;02.04.2016;feather;11.04.2016;14.06.2016;04.05.2016;1;minimum;1;minimum;NA;yes;certain;1;certain;18.06.2016;unknown;unknown;unknown;unknown;NA;NA;NA;unknown;NA;NA;NA;NA;NA;NA;NA;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;18.06.2016;7;NA
2017_134;134;Ueberstorf_Hundsflueh;territory evidence;2017;unfed nest;unknown;1;1;NA;0;no;no;16.03.2017;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;unknown;unknown;unknown;NA;no;certain;0;certain;unknown;05.05.2017;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;05.05.2017;4;2021: added earliest_egg till reason_empty
2018_134;134;Ueberstorf_Hundsflueh;nestlings;2018;unfed nest;unknown;1;0;NA;0;yes;yes;19.03.2018;19.03.2018;09.04.2018;05.04.2018;hatching;05.05.2018;08.05.2018;07.05.2018;1;minimum;1;certain;NA;yes;certain;1;certain;18.06.2018;unknown;unknown;unknown;unknown;NA;NA;NA;unknown;NA;NA;NA;NA;NA;NA;NA;unknown;unknown;unknown;unknown;unknown;NA;unknown;unknown;unknown;NA;18.06.2018;8;NA
2019_134;134;Ueberstorf_Hundsflueh;nestlings;2019;unfed nest;unknown;1;0;NA;0;yes;yes;01.03.2019;05.04.2019;07.04.2019;23.03.2019;feather;11.04.2019;30.04.2019;24.04.2019;2;minimum;2;minimum;NA;yes;certain;1;certain;17.06.2019;unknown;unknown;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;NA;NA;NA;NA;NA;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;17.06.2019;10;NA
2020_134;134;Ueberstorf_Hundsflueh;nestlings;2020;unfed nest;unknown;1;0;0;0;yes;yes;03.03.2020;19.03.2020;25.03.2020;27.03.2020;feather;25.04.2020;10.05.2020;28.04.2020;2;minimum;2;minimum;#NV;yes;certain;2;certain;08.06.2020;unknown;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;08.06.2020;9;NA
2021_134;134;Ueberstorf_Hundsflueh;nestlings;2021;unfed nest;unknown;0;0;0;0;yes;yes;19.03.2021;19.03.2021;06.04.2021;02.04.2021;wing;04.05.2021;08.05.2021;04.05.2021;3;minimum;2;minimum;#NV;yes;certain;1;certain;16.06.2021;unknown;fledging;certain;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;unknown;unknown;14.05.2021;unknown;unknown;unknown;16.06.2021;unknown;unknown;unknown;16.06.2021;7;NA
2022_134;134;Ueberstorf_Hundsflueh;no territory evidence;2022;unfed nest;unknown;0;0;0;0;no;no;27.03.2022;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.04.2022;3;NA
2023_134;134;Ueberstorf_Hundsflueh;nest gone;2023;unfed nest;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2024_134;134;Ueberstorf_Hundsflueh;unknown;2024;unfed;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2016_135;135;Ueberstorf_Cholholz;no territory evidence;2016;unfed nest;NA;0;0;NA;0;no;no;04.05.2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;04.05.2016;1;2021: first and last observation and nbr_obs added
2017_135;135;Ueberstorf_Cholholz;territory evidence;2017;unfed nest;unknown;1;0;NA;0;no;no;16.03.2017;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;unknown;unknown;unknown;NA;no;certain;0;certain;unknown;22.04.2017;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.05.2017;5;2021: added earliest_egg till reason_empty
2018_135;135;Ueberstorf_Cholholz;unknown;2018;unfed nest;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2019_135;135;Ueberstorf_Cholholz;no territory evidence;2019;unfed nest;NA;0;0;NA;0;no;no;29.03.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29.03.2019;1;NA
2020_135;135;Ueberstorf_Cholholz;no territory evidence;2020;unfed nest;NA;1;0;0;0;no;no;08.04.2020;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;08.04.2020;1;NA
2021_135;135;Ueberstorf_Cholholz;nest gone;2021;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2022_135;135;Ueberstorf_Cholholz;nest gone;2022;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2023_135;135;Ueberstorf_Cholholz;nestlings;2023;unfed nest;no;0;0;0;0;yes;yes;31.03.2023;18.04.2023;24.04.2023;23.04.2023;feather;24.04.2023;06.06.2023;25.05.2023;2;minimum;1;minimum;NA;no;certain;0;certain;20.06.2023;05.07.2023;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;05.07.2023;7;NA
2024_135;135;Ueberstorf_Cholholz;territory evidence;2024;unfed;unknown;0;0;0;0;no;no;03.04.2024;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.04.2024;2;NA
2016_136;136;Ueberstorf_Ufem Burst;nestlings;2016;unfed nest;unknown;0;0;NA;0;yes;yes;29.03.2016;29.03.2016;06.04.2016;09.04.2016;feather;21.05.2016;27.05.2016;11.05.2016;1;minimum;1;minimum;NA;yes;certain;1;certain;19.06.2016;unknown;unknown;unknown;unknown;NA;NA;NA;unknown;NA;NA;NA;NA;NA;NA;NA;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;19.06.2016;6;NA
2017_136;136;Ueberstorf_Ufem Burst;nestlings;2017;unfed nest;unknown;1;1;NA;0;yes;yes;22.03.2017;22.03.2017;30.03.2017;28.03.2017;feather;02.05.2017;04.05.2017;29.04.2017;2;minimum;2;minimum;NA;yes;certain;2;certain;25.06.2017;25.06.2017;unknown;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;NA;NA;NA;NA;NA;unknown;unknown;19.06.2017;unknown;unknown;unknown;20.06.2017;unknown;unknown;unknown;25.06.2017;24;NA
2018_136;136;Ueberstorf_Ufem Burst;territory evidence;2018;unfed nest;unknown;1;1;NA;0;no;no;09.03.2018;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;0;certain;0;NA;no;certain;0;certain;unknown;27.04.2018;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;25.05.2018;12;2021: added breeding-fledgling data
2019_136;136;Ueberstorf_Ufem Burst;territory evidence;2019;unfed nest;unknown;1;0;NA;0;no;no;09.03.2019;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;unknown;unknown;unknown;NA;no;certain;0;certain;unknown;11.04.2019;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13.05.2019;11;2021: added earliest_egg till reason_empty
2020_136;136;Ueberstorf_Ufem Burst;nestlings;2020;unfed nest;unknown;1;0;0;0;yes;yes;19.03.2020;08.04.2020;11.04.2020;10.04.2020;feather;10.05.2020;26.05.2020;12.05.2020;1;minimum;1;minimum;WAHR;yes;certain;1;certain;23.06.2020;unknown;fledging;GPS chicks;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;23.06.2020;10;NA
2021_136;136;Ueberstorf_Ufem Burst;nestlings;2021;unfed nest;unknown;0;0;0;0;yes;yes;29.03.2021;10.04.2021;25.04.2021;17.04.2021;carl;25.04.2021;09.06.2021;19.05.2021;1;minimum;1;minimum;#NV;no;certain;0;certain;23.05.2021;09.06.2021;predation;uncertain;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;yes;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;09.06.2021;5;NA
2022_136;136;Ueberstorf_Ufem Burst;nestlings;2022;unfed nest;unknown;0;0;0;0;yes;yes;19.03.2022;14.04.2022;20.04.2022;16.04.2022;feather;20.04.2022;09.06.2022;18.05.2022;2;minimum;2;minimum;WAHR;yes;certain;1;certain;30.06.2022;17.07.2022;fledging;GPS chicks;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;30.06.2022;6;NA
2023_136;136;Ueberstorf_Ufem Burst;nestlings;2023;unfed nest;no;0;0;0;0;yes;yes;14.03.2023;11.04.2023;18.04.2023;16.04.2023;wing;18.04.2023;26.05.2023;18.05.2023;1;minimum;1;minimum;NA;no;certain;0;certain;01.06.2023;28.06.2023;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;28.06.2023;8;NA
2024_136;136;Ueberstorf_Ufem Burst;nestlings;2024;unfed;unknown;0;0;0;0;yes;yes;17.04.2024;08.04.2024;08.04.2024;08.04.2024;hatching;10.05.2024;10.05.2024;10.05.2024;1;minimum;1;minimum;NA;yes;certain;1;certain;25.06.2024;25.06.2024;fledging;uncertain;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;25.06.2024;5;NA
2016_137;137;Albligen_Walismatt;nestlings;2016;unfed nest;unknown;0;1;NA;0;yes;yes;29.03.2016;29.03.2016;07.04.2016;06.04.2016;feather;04.05.2016;22.05.2016;08.05.2016;3;minimum;3;minimum;NA;yes;certain;3;certain;08.07.2016;08.07.2016;fledging;certain;23.06.2016;24.06.2016;26.06.2016;NA;25.06.2016;07.07.2016;08.07.2016;NA;NA;NA;NA;NA;no;NA;NA;NA;NA;unknown;NA;NA;NA;unknown;08.07.2016;18;NA
2017_137;137;Albligen_Walismatt;territory evidence;2017;unfed nest;unknown;0;0;NA;0;no;no;03.04.2017;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;unknown;unknown;unknown;NA;not checked;NA;NA;NA;unknown;unknown;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29.04.2017;5;2021: added earliest_egg till reason_empty
2018_137;137;Albligen_Walismatt;nest gone;2018;unfed nest;NA;0;0;NA;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2019_137;137;Albligen_Walismatt;nest gone;2019;unfed nest;NA;0;0;NA;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;2021: changed from status unknown to nest gone
2020_137;137;Albligen_Walismatt;nest gone;2020;unfed nest;NA;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;2021: changed from status unknown to nest gone
2021_137;137;Albligen_Walismatt;nest gone;2021;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2022_137;137;Albligen_Walismatt;nest gone;2022;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2023_137;137;Albligen_Walismatt;nest gone;2023;unfed nest;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2024_137;137;Albligen_Walismatt;tree gone;2024;unfed;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2016_138;138;Ueberstorf_Ledeu spruce;nestlings;2016;unfed nest;unknown;0;0;NA;0;yes;yes;11.04.2016;14.04.2016;07.05.2016;04.04.2016;feather;07.05.2016;15.05.2016;06.05.2016;1;minimum;1;minimum;NA;yes;certain;1;certain;19.06.2016;unknown;unknown;unknown;unknown;NA;NA;NA;unknown;NA;NA;NA;NA;NA;NA;NA;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;19.06.2016;9;NA
2017_138;138;Ueberstorf_Ledeu spruce;no territory evidence;2017;unfed nest;NA;1;0;NA;0;no;no;22.03.2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;03.04.2017;3;2021: first and last observation and nbr_obs added
2018_138;138;Ueberstorf_Ledeu spruce;other species;2018;unfed nest;NA;1;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2019_138;138;Ueberstorf_Ledeu spruce;unknown;2019;unfed nest;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2020_138;138;Ueberstorf_Ledeu spruce;unknown;2020;unfed nest;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2021_138;138;Ueberstorf_Ledeu spruce;nest gone;2021;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2022_138;138;Ueberstorf_Ledeu spruce;nest gone;2022;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2023_138;138;Ueberstorf_Ledeu spruce;nest gone;2023;unfed nest;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2024_138;138;Ueberstorf_Ledeu spruce;nest gone;2024;unfed;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2016_139;139;Schmitten_Bunziwil S;nestlings;2016;fed nest;unknown;0;1;NA;0;yes;yes;30.03.2016;30.03.2016;04.04.2016;01.04.2016;carl;02.05.2016;07.05.2016;03.05.2016;2;minimum;2;minimum;NA;no;certain;0;certain;29.05.2016;30.05.2016;disturbance;uncertain;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;unknown;unknown;29.05.2016;29.05.2016;unknown;unknown;29.05.2016;29.05.2016;unknown;unknown;30.05.2016;9;NA
2017_139;139;Schmitten_Bunziwil S;no territory evidence;2017;unfed nest;NA;1;0;NA;0;no;no;22.03.2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29.03.2017;2;2021: first and last observation and nbr_obs added
2018_139;139;Schmitten_Bunziwil S;no territory evidence;2018;unfed nest;NA;1;0;NA;0;no;no;19.03.2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19.03.2018;1;2021: first and last observation and nbr_obs added
2019_139;139;Schmitten_Bunziwil S;unknown;2019;unfed nest;NA;1;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2020_139;139;Schmitten_Bunziwil S;nest gone;2020;unfed nest;NA;1;0;0;0;no;no;23.09.2020;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.09.2020;1;NA
2021_139;139;Schmitten_Bunziwil S;nest gone;2021;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2022_139;139;Schmitten_Bunziwil S;nest gone;2022;unfed nest;unknown;0;0;0;0;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#NV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2023_139;139;Schmitten_Bunziwil S;nest gone;2023;unfed nest;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2024_139;139;Schmitten_Bunziwil S;nest gone;2024;unfed;unknown;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
2016_140;140;Ependes_Ependes;territory evidence;2016;unfed nest;unknown;0;0;NA;0;no;no;31.03.2016;unknown;unknown;unknown;NA;NA;unknown;unknown;NA;unknown;unknown;unknown;NA;no;certain;0;certain;unknown;08.05.2016;unknown;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27.05.2016;3;2021: first and last observation and nbr_obs added
